loss: 1.33e+04, accuracy: 1.04e-02, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 6.78e-02, prob_perplex: 5.97e+02, code_perplex: 5.93e+02, num_vars: 640, temp: 2.00, backprop_loss: 1.33e+04, total_loss: 1.33e+04, steps: 500, lr: 8.33e-06, avg_loss: 1.36e+04
loss: 5.36e+03, accuracy: 5.01e-01, num_masked: 2760, ratio_masked: 6.48e-01, diversity_loss: 5.06e-01, prob_perplex: 3.16e+02, code_perplex: 3.06e+02, num_vars: 640, temp: 1.14, backprop_loss: 5.50e+03, total_loss: 5.50e+03, steps: 112500, lr: 3.56e-04, avg_loss: 5.77e+03, run_time: 2.84e+02
loss: 5.85e+03, accuracy: 4.88e-01, num_masked: 2880, ratio_masked: 6.39e-01, diversity_loss: 4.65e-01, prob_perplex: 3.42e+02, code_perplex: 3.35e+02, num_vars: 640, temp: 1.14, backprop_loss: 5.98e+03, total_loss: 5.98e+03, steps: 113000, lr: 3.56e-04, avg_loss: 5.75e+03, run_time: 2.84e+02
loss: 6.12e+03, accuracy: 4.72e-01, num_masked: 3060, ratio_masked: 6.58e-01, diversity_loss: 4.57e-01, prob_perplex: 3.47e+02, code_perplex: 3.37e+02, num_vars: 640, temp: 1.13, backprop_loss: 6.26e+03, total_loss: 6.26e+03, steps: 113500, lr: 3.55e-04, avg_loss: 5.74e+03, run_time: 2.84e+02
loss: 5.41e+03, accuracy: 5.21e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 4.90e-01, prob_perplex: 3.26e+02, code_perplex: 3.18e+02, num_vars: 640, temp: 1.13, backprop_loss: 5.55e+03, total_loss: 5.55e+03, steps: 114000, lr: 3.55e-04, avg_loss: 5.74e+03, run_time: 2.84e+02
loss: 6.02e+03, accuracy: 5.04e-01, num_masked: 3150, ratio_masked: 6.57e-01, diversity_loss: 4.54e-01, prob_perplex: 3.49e+02, code_perplex: 3.41e+02, num_vars: 640, temp: 1.13, backprop_loss: 6.17e+03, total_loss: 6.17e+03, steps: 114500, lr: 3.54e-04, avg_loss: 5.73e+03, run_time: 2.84e+02
loss: 5.46e+03, accuracy: 4.95e-01, num_masked: 2880, ratio_masked: 6.45e-01, diversity_loss: 4.60e-01, prob_perplex: 3.46e+02, code_perplex: 3.37e+02, num_vars: 640, temp: 1.13, backprop_loss: 5.59e+03, total_loss: 5.59e+03, steps: 115000, lr: 3.53e-04, avg_loss: 5.73e+03, run_time: 2.83e+02
loss: 5.14e+03, accuracy: 4.94e-01, num_masked: 2700, ratio_masked: 6.28e-01, diversity_loss: 4.44e-01, prob_perplex: 3.56e+02, code_perplex: 3.48e+02, num_vars: 640, temp: 1.12, backprop_loss: 5.26e+03, total_loss: 5.26e+03, steps: 115500, lr: 3.53e-04, avg_loss: 5.72e+03, run_time: 2.84e+02
loss: 5.41e+03, accuracy: 4.72e-01, num_masked: 2700, ratio_masked: 6.32e-01, diversity_loss: 5.18e-01, prob_perplex: 3.08e+02, code_perplex: 2.98e+02, num_vars: 640, temp: 1.12, backprop_loss: 5.55e+03, total_loss: 5.55e+03, steps: 116000, lr: 3.52e-04, avg_loss: 5.73e+03, run_time: 3.55e+02
loss: 5.09e+03, accuracy: 5.05e-01, num_masked: 2760, ratio_masked: 6.48e-01, diversity_loss: 4.82e-01, prob_perplex: 3.31e+02, code_perplex: 3.21e+02, num_vars: 640, temp: 1.12, backprop_loss: 5.23e+03, total_loss: 5.23e+03, steps: 116500, lr: 3.51e-04, avg_loss: 5.70e+03, run_time: 2.84e+02
loss: 5.63e+03, accuracy: 4.82e-01, num_masked: 2820, ratio_masked: 6.27e-01, diversity_loss: 4.46e-01, prob_perplex: 3.54e+02, code_perplex: 3.45e+02, num_vars: 640, temp: 1.11, backprop_loss: 5.75e+03, total_loss: 5.75e+03, steps: 117000, lr: 3.51e-04, avg_loss: 5.68e+03, run_time: 2.85e+02
loss: 5.92e+03, accuracy: 4.98e-01, num_masked: 3060, ratio_masked: 6.43e-01, diversity_loss: 4.64e-01, prob_perplex: 3.43e+02, code_perplex: 3.36e+02, num_vars: 640, temp: 1.11, backprop_loss: 6.07e+03, total_loss: 6.07e+03, steps: 117500, lr: 3.50e-04, avg_loss: 5.68e+03, run_time: 2.84e+02
loss: 6.35e+03, accuracy: 4.64e-01, num_masked: 3010, ratio_masked: 6.32e-01, diversity_loss: 4.66e-01, prob_perplex: 3.42e+02, code_perplex: 3.34e+02, num_vars: 640, temp: 1.11, backprop_loss: 6.49e+03, total_loss: 6.49e+03, steps: 118000, lr: 3.50e-04, avg_loss: 5.68e+03, run_time: 2.83e+02
loss: 5.34e+03, accuracy: 4.96e-01, num_masked: 2750, ratio_masked: 6.37e-01, diversity_loss: 4.68e-01, prob_perplex: 3.41e+02, code_perplex: 3.32e+02, num_vars: 640, temp: 1.11, backprop_loss: 5.47e+03, total_loss: 5.47e+03, steps: 118500, lr: 3.49e-04, avg_loss: 5.68e+03, run_time: 2.84e+02
loss: 5.80e+03, accuracy: 5.12e-01, num_masked: 3120, ratio_masked: 6.39e-01, diversity_loss: 4.57e-01, prob_perplex: 3.48e+02, code_perplex: 3.38e+02, num_vars: 640, temp: 1.10, backprop_loss: 5.94e+03, total_loss: 5.94e+03, steps: 119000, lr: 3.48e-04, avg_loss: 5.68e+03, run_time: 2.83e+02
loss: 5.16e+03, accuracy: 5.29e-01, num_masked: 3000, ratio_masked: 6.44e-01, diversity_loss: 4.56e-01, prob_perplex: 3.48e+02, code_perplex: 3.39e+02, num_vars: 640, temp: 1.10, backprop_loss: 5.29e+03, total_loss: 5.29e+03, steps: 119500, lr: 3.48e-04, avg_loss: 5.67e+03, run_time: 2.84e+02
loss: 5.28e+03, accuracy: 4.83e-01, num_masked: 2600, ratio_masked: 6.24e-01, diversity_loss: 4.52e-01, prob_perplex: 3.51e+02, code_perplex: 3.39e+02, num_vars: 640, temp: 1.10, backprop_loss: 5.40e+03, total_loss: 5.40e+03, steps: 120000, lr: 3.47e-04, avg_loss: 5.67e+03, run_time: 2.85e+02
loss: 5.88e+03, accuracy: 5.06e-01, num_masked: 3150, ratio_masked: 6.42e-01, diversity_loss: 4.27e-01, prob_perplex: 3.67e+02, code_perplex: 3.56e+02, num_vars: 640, temp: 1.09, backprop_loss: 6.01e+03, total_loss: 6.01e+03, steps: 120500, lr: 3.46e-04, avg_loss: 5.67e+03, run_time: 2.84e+02
loss: 5.03e+03, accuracy: 4.90e-01, num_masked: 2650, ratio_masked: 6.45e-01, diversity_loss: 4.43e-01, prob_perplex: 3.57e+02, code_perplex: 3.47e+02, num_vars: 640, temp: 1.09, backprop_loss: 5.15e+03, total_loss: 5.15e+03, steps: 121000, lr: 3.46e-04, avg_loss: 5.62e+03, run_time: 3.55e+02
loss: 5.53e+03, accuracy: 5.10e-01, num_masked: 3040, ratio_masked: 6.50e-01, diversity_loss: 4.49e-01, prob_perplex: 3.53e+02, code_perplex: 3.44e+02, num_vars: 640, temp: 1.09, backprop_loss: 5.67e+03, total_loss: 5.67e+03, steps: 121500, lr: 3.45e-04, avg_loss: 5.66e+03, run_time: 2.85e+02
loss: 6.00e+03, accuracy: 4.92e-01, num_masked: 3040, ratio_masked: 6.46e-01, diversity_loss: 4.28e-01, prob_perplex: 3.66e+02, code_perplex: 3.57e+02, num_vars: 640, temp: 1.09, backprop_loss: 6.13e+03, total_loss: 6.13e+03, steps: 122000, lr: 3.45e-04, avg_loss: 5.66e+03, run_time: 2.84e+02
loss: 5.39e+03, accuracy: 5.15e-01, num_masked: 2880, ratio_masked: 6.49e-01, diversity_loss: 4.50e-01, prob_perplex: 3.52e+02, code_perplex: 3.43e+02, num_vars: 640, temp: 1.08, backprop_loss: 5.52e+03, total_loss: 5.52e+03, steps: 122500, lr: 3.44e-04, avg_loss: 5.65e+03, run_time: 2.84e+02
loss: 5.30e+03, accuracy: 4.89e-01, num_masked: 2650, ratio_masked: 6.49e-01, diversity_loss: 4.41e-01, prob_perplex: 3.58e+02, code_perplex: 3.46e+02, num_vars: 640, temp: 1.08, backprop_loss: 5.41e+03, total_loss: 5.41e+03, steps: 123000, lr: 3.43e-04, avg_loss: 5.65e+03, run_time: 2.84e+02
loss: 5.18e+03, accuracy: 5.33e-01, num_masked: 3000, ratio_masked: 6.35e-01, diversity_loss: 4.30e-01, prob_perplex: 3.65e+02, code_perplex: 3.56e+02, num_vars: 640, temp: 1.08, backprop_loss: 5.31e+03, total_loss: 5.31e+03, steps: 123500, lr: 3.43e-04, avg_loss: 5.64e+03, run_time: 2.84e+02
loss: 5.83e+03, accuracy: 5.10e-01, num_masked: 3000, ratio_masked: 6.43e-01, diversity_loss: 4.41e-01, prob_perplex: 3.58e+02, code_perplex: 3.47e+02, num_vars: 640, temp: 1.08, backprop_loss: 5.97e+03, total_loss: 5.97e+03, steps: 124000, lr: 3.42e-04, avg_loss: 5.64e+03, run_time: 2.85e+02
loss: 5.89e+03, accuracy: 4.91e-01, num_masked: 3060, ratio_masked: 6.37e-01, diversity_loss: 4.12e-01, prob_perplex: 3.76e+02, code_perplex: 3.69e+02, num_vars: 640, temp: 1.07, backprop_loss: 6.01e+03, total_loss: 6.01e+03, steps: 124500, lr: 3.42e-04, avg_loss: 5.64e+03, run_time: 2.84e+02
loss: 5.75e+03, accuracy: 4.97e-01, num_masked: 3000, ratio_masked: 6.36e-01, diversity_loss: 4.53e-01, prob_perplex: 3.50e+02, code_perplex: 3.39e+02, num_vars: 640, temp: 1.07, backprop_loss: 5.89e+03, total_loss: 5.89e+03, steps: 125000, lr: 3.41e-04, avg_loss: 5.63e+03, run_time: 2.84e+02
loss: 4.84e+03, accuracy: 5.45e-01, num_masked: 2760, ratio_masked: 6.44e-01, diversity_loss: 4.30e-01, prob_perplex: 3.65e+02, code_perplex: 3.54e+02, num_vars: 640, temp: 1.07, backprop_loss: 4.96e+03, total_loss: 4.96e+03, steps: 125500, lr: 3.40e-04, avg_loss: 5.63e+03, run_time: 2.84e+02
loss: 5.30e+03, accuracy: 5.36e-01, num_masked: 2970, ratio_masked: 6.52e-01, diversity_loss: 4.20e-01, prob_perplex: 3.71e+02, code_perplex: 3.61e+02, num_vars: 640, temp: 1.07, backprop_loss: 5.43e+03, total_loss: 5.43e+03, steps: 126000, lr: 3.40e-04, avg_loss: 5.59e+03, run_time: 3.80e+02
loss: 5.92e+03, accuracy: 4.80e-01, num_masked: 3000, ratio_masked: 6.46e-01, diversity_loss: 4.38e-01, prob_perplex: 3.60e+02, code_perplex: 3.51e+02, num_vars: 640, temp: 1.06, backprop_loss: 6.05e+03, total_loss: 6.05e+03, steps: 126500, lr: 3.39e-04, avg_loss: 5.58e+03, run_time: 2.84e+02
loss: 4.28e+03, accuracy: 5.60e-01, num_masked: 2600, ratio_masked: 6.24e-01, diversity_loss: 4.15e-01, prob_perplex: 3.74e+02, code_perplex: 3.64e+02, num_vars: 640, temp: 1.06, backprop_loss: 4.39e+03, total_loss: 4.39e+03, steps: 127000, lr: 3.38e-04, avg_loss: 5.60e+03, run_time: 2.84e+02
loss: 5.73e+03, accuracy: 5.07e-01, num_masked: 3080, ratio_masked: 6.46e-01, diversity_loss: 4.20e-01, prob_perplex: 3.71e+02, code_perplex: 3.59e+02, num_vars: 640, temp: 1.06, backprop_loss: 5.86e+03, total_loss: 5.86e+03, steps: 127500, lr: 3.38e-04, avg_loss: 5.60e+03, run_time: 2.85e+02
loss: 4.83e+03, accuracy: 5.23e-01, num_masked: 2650, ratio_masked: 6.50e-01, diversity_loss: 4.41e-01, prob_perplex: 3.58e+02, code_perplex: 3.45e+02, num_vars: 640, temp: 1.05, backprop_loss: 4.94e+03, total_loss: 4.94e+03, steps: 128000, lr: 3.37e-04, avg_loss: 5.60e+03, run_time: 2.84e+02
loss: 6.12e+03, accuracy: 4.74e-01, num_masked: 3000, ratio_masked: 6.35e-01, diversity_loss: 4.92e-01, prob_perplex: 3.25e+02, code_perplex: 3.14e+02, num_vars: 640, temp: 1.05, backprop_loss: 6.27e+03, total_loss: 6.27e+03, steps: 128500, lr: 3.37e-04, avg_loss: 5.59e+03, run_time: 2.85e+02
loss: 5.65e+03, accuracy: 5.04e-01, num_masked: 2900, ratio_masked: 6.37e-01, diversity_loss: 4.01e-01, prob_perplex: 3.83e+02, code_perplex: 3.74e+02, num_vars: 640, temp: 1.05, backprop_loss: 5.76e+03, total_loss: 5.76e+03, steps: 129000, lr: 3.36e-04, avg_loss: 5.59e+03, run_time: 2.84e+02
loss: 5.51e+03, accuracy: 5.09e-01, num_masked: 2880, ratio_masked: 6.46e-01, diversity_loss: 3.94e-01, prob_perplex: 3.88e+02, code_perplex: 3.78e+02, num_vars: 640, temp: 1.05, backprop_loss: 5.63e+03, total_loss: 5.63e+03, steps: 129500, lr: 3.35e-04, avg_loss: 5.59e+03, run_time: 2.84e+02
loss: 5.03e+03, accuracy: 5.50e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 4.12e-01, prob_perplex: 3.76e+02, code_perplex: 3.65e+02, num_vars: 640, temp: 1.04, backprop_loss: 5.15e+03, total_loss: 5.15e+03, steps: 130000, lr: 3.35e-04, avg_loss: 5.59e+03, run_time: 2.84e+02
loss: 5.97e+03, accuracy: 4.84e-01, num_masked: 3000, ratio_masked: 6.45e-01, diversity_loss: 4.42e-01, prob_perplex: 3.57e+02, code_perplex: 3.48e+02, num_vars: 640, temp: 1.04, backprop_loss: 6.11e+03, total_loss: 6.11e+03, steps: 130500, lr: 3.34e-04, avg_loss: 5.53e+03, run_time: 3.56e+02
loss: 5.03e+03, accuracy: 5.26e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 4.19e-01, prob_perplex: 3.72e+02, code_perplex: 3.59e+02, num_vars: 640, temp: 1.04, backprop_loss: 5.14e+03, total_loss: 5.14e+03, steps: 131000, lr: 3.33e-04, avg_loss: 5.55e+03, run_time: 2.84e+02
loss: 5.96e+03, accuracy: 4.87e-01, num_masked: 3000, ratio_masked: 6.43e-01, diversity_loss: 4.17e-01, prob_perplex: 3.73e+02, code_perplex: 3.63e+02, num_vars: 640, temp: 1.04, backprop_loss: 6.09e+03, total_loss: 6.09e+03, steps: 131500, lr: 3.33e-04, avg_loss: 5.55e+03, run_time: 2.84e+02
loss: 5.47e+03, accuracy: 4.85e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 4.35e-01, prob_perplex: 3.62e+02, code_perplex: 3.51e+02, num_vars: 640, temp: 1.03, backprop_loss: 5.59e+03, total_loss: 5.59e+03, steps: 132000, lr: 3.32e-04, avg_loss: 5.56e+03, run_time: 2.84e+02
loss: 5.01e+03, accuracy: 5.63e-01, num_masked: 3000, ratio_masked: 6.37e-01, diversity_loss: 3.84e-01, prob_perplex: 3.94e+02, code_perplex: 3.84e+02, num_vars: 640, temp: 1.03, backprop_loss: 5.12e+03, total_loss: 5.12e+03, steps: 132500, lr: 3.32e-04, avg_loss: 5.57e+03, run_time: 2.84e+02
loss: 4.68e+03, accuracy: 5.49e-01, num_masked: 2760, ratio_masked: 6.45e-01, diversity_loss: 3.96e-01, prob_perplex: 3.86e+02, code_perplex: 3.75e+02, num_vars: 640, temp: 1.03, backprop_loss: 4.79e+03, total_loss: 4.79e+03, steps: 133000, lr: 3.31e-04, avg_loss: 5.57e+03, run_time: 2.84e+02
loss: 4.99e+03, accuracy: 5.46e-01, num_masked: 2940, ratio_masked: 6.46e-01, diversity_loss: 4.17e-01, prob_perplex: 3.73e+02, code_perplex: 3.63e+02, num_vars: 640, temp: 1.03, backprop_loss: 5.11e+03, total_loss: 5.11e+03, steps: 133500, lr: 3.30e-04, avg_loss: 5.56e+03, run_time: 2.83e+02
loss: 5.38e+03, accuracy: 5.40e-01, num_masked: 3080, ratio_masked: 6.45e-01, diversity_loss: 4.06e-01, prob_perplex: 3.80e+02, code_perplex: 3.70e+02, num_vars: 640, temp: 1.02, backprop_loss: 5.51e+03, total_loss: 5.51e+03, steps: 134000, lr: 3.30e-04, avg_loss: 5.56e+03, run_time: 2.85e+02
loss: 5.73e+03, accuracy: 5.13e-01, num_masked: 3000, ratio_masked: 6.58e-01, diversity_loss: 3.95e-01, prob_perplex: 3.87e+02, code_perplex: 3.77e+02, num_vars: 640, temp: 1.02, backprop_loss: 5.85e+03, total_loss: 5.85e+03, steps: 134500, lr: 3.29e-04, avg_loss: 5.55e+03, run_time: 2.84e+02
loss: 5.12e+03, accuracy: 5.55e-01, num_masked: 3000, ratio_masked: 6.32e-01, diversity_loss: 4.10e-01, prob_perplex: 3.78e+02, code_perplex: 3.65e+02, num_vars: 640, temp: 1.02, backprop_loss: 5.24e+03, total_loss: 5.24e+03, steps: 135000, lr: 3.28e-04, avg_loss: 5.55e+03, run_time: 2.85e+02
loss: 5.80e+03, accuracy: 5.09e-01, num_masked: 3060, ratio_masked: 6.51e-01, diversity_loss: 4.31e-01, prob_perplex: 3.64e+02, code_perplex: 3.54e+02, num_vars: 640, temp: 1.02, backprop_loss: 5.93e+03, total_loss: 5.93e+03, steps: 135500, lr: 3.28e-04, avg_loss: 5.49e+03, run_time: 3.87e+02
loss: 5.51e+03, accuracy: 5.15e-01, num_masked: 2880, ratio_masked: 6.50e-01, diversity_loss: 4.00e-01, prob_perplex: 3.84e+02, code_perplex: 3.73e+02, num_vars: 640, temp: 1.01, backprop_loss: 5.63e+03, total_loss: 5.63e+03, steps: 136000, lr: 3.27e-04, avg_loss: 5.52e+03, run_time: 2.84e+02
loss: 5.13e+03, accuracy: 5.19e-01, num_masked: 2880, ratio_masked: 6.41e-01, diversity_loss: 4.06e-01, prob_perplex: 3.80e+02, code_perplex: 3.68e+02, num_vars: 640, temp: 1.01, backprop_loss: 5.25e+03, total_loss: 5.25e+03, steps: 136500, lr: 3.27e-04, avg_loss: 5.51e+03, run_time: 2.84e+02
loss: 5.68e+03, accuracy: 5.22e-01, num_masked: 3080, ratio_masked: 6.51e-01, diversity_loss: 3.70e-01, prob_perplex: 4.03e+02, code_perplex: 3.92e+02, num_vars: 640, temp: 1.01, backprop_loss: 5.79e+03, total_loss: 5.79e+03, steps: 137000, lr: 3.26e-04, avg_loss: 5.50e+03, run_time: 2.83e+02
loss: 5.43e+03, accuracy: 5.19e-01, num_masked: 2880, ratio_masked: 6.39e-01, diversity_loss: 4.01e-01, prob_perplex: 3.83e+02, code_perplex: 3.72e+02, num_vars: 640, temp: 1.01, backprop_loss: 5.54e+03, total_loss: 5.54e+03, steps: 137500, lr: 3.25e-04, avg_loss: 5.51e+03, run_time: 2.84e+02
loss: 5.57e+03, accuracy: 5.06e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 3.79e-01, prob_perplex: 3.97e+02, code_perplex: 3.86e+02, num_vars: 640, temp: 1.00, backprop_loss: 5.68e+03, total_loss: 5.68e+03, steps: 138000, lr: 3.25e-04, avg_loss: 5.51e+03, run_time: 2.84e+02
loss: 4.59e+03, accuracy: 5.89e-01, num_masked: 2880, ratio_masked: 6.43e-01, diversity_loss: 3.72e-01, prob_perplex: 4.02e+02, code_perplex: 3.93e+02, num_vars: 640, temp: 1.00, backprop_loss: 4.70e+03, total_loss: 4.70e+03, steps: 138500, lr: 3.24e-04, avg_loss: 5.50e+03, run_time: 2.84e+02
loss: 5.03e+03, accuracy: 5.49e-01, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 3.70e-01, prob_perplex: 4.03e+02, code_perplex: 3.88e+02, num_vars: 640, temp: 9.98e-01, backprop_loss: 5.14e+03, total_loss: 5.14e+03, steps: 139000, lr: 3.24e-04, avg_loss: 5.50e+03, run_time: 2.84e+02
loss: 5.00e+03, accuracy: 5.26e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 3.71e-01, prob_perplex: 4.02e+02, code_perplex: 3.86e+02, num_vars: 640, temp: 9.96e-01, backprop_loss: 5.10e+03, total_loss: 5.10e+03, steps: 139500, lr: 3.23e-04, avg_loss: 5.50e+03, run_time: 2.84e+02
loss: 5.16e+03, accuracy: 5.20e-01, num_masked: 2880, ratio_masked: 6.42e-01, diversity_loss: 4.26e-01, prob_perplex: 3.68e+02, code_perplex: 3.54e+02, num_vars: 640, temp: 9.93e-01, backprop_loss: 5.28e+03, total_loss: 5.28e+03, steps: 140000, lr: 3.22e-04, avg_loss: 5.50e+03, run_time: 2.84e+02
loss: 4.46e+03, accuracy: 5.79e-01, num_masked: 2760, ratio_masked: 6.44e-01, diversity_loss: 3.77e-01, prob_perplex: 3.99e+02, code_perplex: 3.88e+02, num_vars: 640, temp: 9.91e-01, backprop_loss: 4.57e+03, total_loss: 4.57e+03, steps: 140500, lr: 3.22e-04, avg_loss: 5.50e+03, run_time: 3.55e+02
loss: 5.64e+03, accuracy: 5.37e-01, num_masked: 3100, ratio_masked: 6.57e-01, diversity_loss: 3.49e-01, prob_perplex: 4.17e+02, code_perplex: 4.04e+02, num_vars: 640, temp: 9.88e-01, backprop_loss: 5.75e+03, total_loss: 5.75e+03, steps: 141000, lr: 3.21e-04, avg_loss: 5.50e+03, run_time: 2.83e+02
loss: 5.72e+03, accuracy: 4.90e-01, num_masked: 2880, ratio_masked: 6.39e-01, diversity_loss: 3.79e-01, prob_perplex: 3.98e+02, code_perplex: 3.85e+02, num_vars: 640, temp: 9.86e-01, backprop_loss: 5.83e+03, total_loss: 5.83e+03, steps: 141500, lr: 3.20e-04, avg_loss: 5.50e+03, run_time: 2.84e+02
loss: 5.45e+03, accuracy: 5.09e-01, num_masked: 2880, ratio_masked: 6.41e-01, diversity_loss: 3.79e-01, prob_perplex: 3.97e+02, code_perplex: 3.84e+02, num_vars: 640, temp: 9.83e-01, backprop_loss: 5.56e+03, total_loss: 5.56e+03, steps: 142000, lr: 3.20e-04, avg_loss: 5.49e+03, run_time: 2.84e+02
loss: 5.49e+03, accuracy: 5.05e-01, num_masked: 2900, ratio_masked: 6.39e-01, diversity_loss: 3.78e-01, prob_perplex: 3.98e+02, code_perplex: 3.86e+02, num_vars: 640, temp: 9.81e-01, backprop_loss: 5.60e+03, total_loss: 5.60e+03, steps: 142500, lr: 3.19e-04, avg_loss: 5.49e+03, run_time: 2.84e+02
loss: 5.63e+03, accuracy: 4.88e-01, num_masked: 2800, ratio_masked: 6.24e-01, diversity_loss: 3.91e-01, prob_perplex: 3.90e+02, code_perplex: 3.76e+02, num_vars: 640, temp: 9.78e-01, backprop_loss: 5.74e+03, total_loss: 5.74e+03, steps: 143000, lr: 3.19e-04, avg_loss: 5.49e+03, run_time: 2.84e+02
loss: 5.26e+03, accuracy: 5.39e-01, num_masked: 3060, ratio_masked: 6.45e-01, diversity_loss: 3.36e-01, prob_perplex: 4.25e+02, code_perplex: 4.12e+02, num_vars: 640, temp: 9.76e-01, backprop_loss: 5.36e+03, total_loss: 5.36e+03, steps: 143500, lr: 3.18e-04, avg_loss: 5.49e+03, run_time: 2.84e+02
loss: 5.21e+03, accuracy: 5.49e-01, num_masked: 3080, ratio_masked: 6.45e-01, diversity_loss: 3.40e-01, prob_perplex: 4.22e+02, code_perplex: 4.09e+02, num_vars: 640, temp: 9.74e-01, backprop_loss: 5.31e+03, total_loss: 5.31e+03, steps: 144000, lr: 3.17e-04, avg_loss: 5.49e+03, run_time: 2.84e+02
loss: 5.43e+03, accuracy: 5.33e-01, num_masked: 3040, ratio_masked: 6.47e-01, diversity_loss: 3.48e-01, prob_perplex: 4.17e+02, code_perplex: 4.05e+02, num_vars: 640, temp: 9.71e-01, backprop_loss: 5.53e+03, total_loss: 5.53e+03, steps: 144500, lr: 3.17e-04, avg_loss: 5.49e+03, run_time: 2.84e+02
loss: 5.85e+03, accuracy: 4.98e-01, num_masked: 3010, ratio_masked: 6.30e-01, diversity_loss: 3.63e-01, prob_perplex: 4.08e+02, code_perplex: 3.96e+02, num_vars: 640, temp: 9.69e-01, backprop_loss: 5.96e+03, total_loss: 5.96e+03, steps: 145000, lr: 3.16e-04, avg_loss: 5.42e+03, run_time: 3.74e+02
loss: 5.06e+03, accuracy: 5.43e-01, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 3.26e-01, prob_perplex: 4.31e+02, code_perplex: 4.16e+02, num_vars: 640, temp: 9.66e-01, backprop_loss: 5.15e+03, total_loss: 5.15e+03, steps: 145500, lr: 3.15e-04, avg_loss: 5.45e+03, run_time: 2.84e+02
loss: 5.30e+03, accuracy: 4.99e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 3.75e-01, prob_perplex: 4.00e+02, code_perplex: 3.85e+02, num_vars: 640, temp: 9.64e-01, backprop_loss: 5.40e+03, total_loss: 5.40e+03, steps: 146000, lr: 3.15e-04, avg_loss: 5.44e+03, run_time: 2.85e+02
loss: 4.84e+03, accuracy: 5.70e-01, num_masked: 3000, ratio_masked: 6.38e-01, diversity_loss: 3.26e-01, prob_perplex: 4.32e+02, code_perplex: 4.18e+02, num_vars: 640, temp: 9.61e-01, backprop_loss: 4.94e+03, total_loss: 4.94e+03, steps: 146500, lr: 3.14e-04, avg_loss: 5.44e+03, run_time: 2.84e+02
loss: 4.68e+03, accuracy: 5.15e-01, num_masked: 2650, ratio_masked: 6.54e-01, diversity_loss: 3.80e-01, prob_perplex: 3.97e+02, code_perplex: 3.82e+02, num_vars: 640, temp: 9.59e-01, backprop_loss: 4.78e+03, total_loss: 4.78e+03, steps: 147000, lr: 3.14e-04, avg_loss: 5.44e+03, run_time: 2.84e+02
loss: 5.38e+03, accuracy: 4.79e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 3.54e-01, prob_perplex: 4.14e+02, code_perplex: 3.96e+02, num_vars: 640, temp: 9.57e-01, backprop_loss: 5.48e+03, total_loss: 5.48e+03, steps: 147500, lr: 3.13e-04, avg_loss: 5.45e+03, run_time: 2.84e+02
loss: 5.64e+03, accuracy: 5.27e-01, num_masked: 3060, ratio_masked: 6.53e-01, diversity_loss: 3.47e-01, prob_perplex: 4.18e+02, code_perplex: 4.04e+02, num_vars: 640, temp: 9.54e-01, backprop_loss: 5.74e+03, total_loss: 5.74e+03, steps: 148000, lr: 3.12e-04, avg_loss: 5.45e+03, run_time: 2.84e+02
loss: 5.48e+03, accuracy: 5.35e-01, num_masked: 3080, ratio_masked: 6.48e-01, diversity_loss: 3.53e-01, prob_perplex: 4.14e+02, code_perplex: 4.03e+02, num_vars: 640, temp: 9.52e-01, backprop_loss: 5.58e+03, total_loss: 5.58e+03, steps: 148500, lr: 3.12e-04, avg_loss: 5.45e+03, run_time: 2.83e+02
loss: 6.43e+03, accuracy: 4.81e-01, num_masked: 3080, ratio_masked: 6.36e-01, diversity_loss: 2.98e-01, prob_perplex: 4.49e+02, code_perplex: 4.35e+02, num_vars: 640, temp: 9.49e-01, backprop_loss: 6.53e+03, total_loss: 6.53e+03, steps: 149000, lr: 3.11e-04, avg_loss: 5.44e+03, run_time: 2.83e+02
loss: 5.91e+03, accuracy: 5.02e-01, num_masked: 3040, ratio_masked: 6.21e-01, diversity_loss: 3.09e-01, prob_perplex: 4.42e+02, code_perplex: 4.28e+02, num_vars: 640, temp: 9.47e-01, backprop_loss: 6.00e+03, total_loss: 6.00e+03, steps: 149500, lr: 3.11e-04, avg_loss: 5.44e+03, run_time: 2.84e+02
loss: 4.17e+03, accuracy: 5.77e-01, num_masked: 2650, ratio_masked: 6.53e-01, diversity_loss: 3.33e-01, prob_perplex: 4.27e+02, code_perplex: 4.11e+02, num_vars: 640, temp: 9.45e-01, backprop_loss: 4.26e+03, total_loss: 4.26e+03, steps: 150000, lr: 3.10e-04, avg_loss: 5.48e+03, run_time: 3.56e+02
